Tên thuốc,Link,Ký tự,Trang
Thuốc Ursoliv 250 MEGA We care điều trị làm tan sỏi mật (5 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/ursoliv-250-mega-5x10-19093.html,U,2
"Viên nhai Ulcersep 262.5mg OPV giảm khó chịu ở dạ dày, chống tiêu chảy (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/ulcersep-2625mg-opv-10x10-19982.html,U,2
Thuốc Ursachol 250mg Lupin điều trị xơ gan mật nguyên phát (2 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/thuoc-ursachol-lupin-250mg-dieu-tri-xo-gan-mat-nguyen-phat-hop-20-vien-20504.html,U,2
"Dung dịch uống Ulcogen 800mg CPC1 điều trị rung giật cơ nguồn gốc vỏ não, thiếu máu não (4 vỉ x 5 ống x 8ml)",https://nhathuoclongchau.com.vn/thuoc/ulcogen-800mg-cpc1-4x5-8ml-22294.html,U,2
"Viên đặt âm đạo Uptiv T.Man Pharma điều trị nấm Candida ở âm hộ, âm đạo (2 vỉ x 5 viên)",https://nhathuoclongchau.com.vn/thuoc/uptiv-sohaco-2x5-22540.html,U,2
"Hỗn dịch Umoxgel Suspension IL-Yang Pharm điều trị viêm dạ dày, loét dạ dày, tá tràng (30 gói)",https://nhathuoclongchau.com.vn/thuoc/umoxgel-suspension-619mg-ilyang-30-goi-27802.html,U,2
"Thuốc Ursomaxe Arlico điều trị sỏi túi mật, bệnh gan ứ mật (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/ursomaxe-200mg-arlico-3x10-28990.html,U,2
"Thuốc Usaralphar 8400 UI Usarichpharm điều trị phù nề sau chấn thương, tổn thương mô mềm (30 gói x 1g)",https://nhathuoclongchau.com.vn/thuoc/usaralphar-goi-8400-ui-30-goi-29723.html,U,2
Thuốc Usasartim Plus 150 Ampharco điều trị tăng huyết áp (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/usasartim-plus-150125-ampharco-3x10-31027.html,U,2
Thuốc Usasartim plus 300 Ampharco điều trị tăng huyết áp (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/usasartim-plus-300-mg-12-5-mg-ampharco-u-s-a-3-x10.html,U,2
"Thuốc Urliv 300 Theon Pharmaceuticals điều trị làm tan sỏi mật, cải thiện chức năng gan (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/urliv-300-theon-10-x10.html,U,2
Thuốc Uloxoric 40mg Herabiopharm điều trị tăng acid uric máu mạn tính (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/uloxoric-40-mg-hera-10-x10.html,U,2
"Thuốc Ultrox 10mg Nobel điều trị tăng cholesterol máu, ngừa các biến cố tim mạch (2 vỉ x 14 viên)",https://nhathuoclongchau.com.vn/thuoc/thuoc-ha-lipid-mau-ultrox-10mg-yteco-1-hop-2-vi-x-14-vien-34850.html,U,2
Thuốc Uvomo Saga điều trị rối loạn tiêu hóa (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/uvomo-1421.html,U,3
"Thuốc Urxyl 300mg Davipharm điều trị xơ gan, làm tan sỏi mật (6 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/urxyl-300-1864.html,U,3
Thuốc Uruso Tab. 100mg Daewoong điều trị sỏi mật (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/uruso-100mg-1867.html,U,3
Thuốc Ucyrin 75mg Lesvi giảm những biến cố xơ vữa động mạch (2 vỉ x 14 viên),https://nhathuoclongchau.com.vn/thuoc/ucyrin-75mg-1893.html,U,3
Thuốc Ubiheal 100 Nam Hà điều trị các rối loạn cảm giác do bệnh thần kinh đái tháo đường (5 vỉ x 6 viên),https://nhathuoclongchau.com.vn/thuoc/ubiheal-100-1895.html,U,3
Thuốc Usasartim 300mg Ampharco điều trị tăng huyết áp (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/usasartim-300-3x10-ampharco-14627.html,U,3
Thuốc Ursimex Imexpharm cải thiện chức năng gan (6 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/ursimex-vien-nang-mem-6x10-imexpharm-17917.html,U,3
Thuốc Usasartim 150mg Ampharco điều trị cao huyết áp (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/usasartim-150-ampharco-3x10-20242.html,U,3
"Thuốc Urdoc 300mg Agimexpharm viêm túi mật mạn, viêm đường mật (8 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/urdoc-300mg-21132.html,U,3
Thuốc Uspasmyl USP dùng chống co thắt và giảm đau đường tiêu hóa (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/uspasmyl-300mg-usp-3x10-29413.html,U,3
Thuốc Uloxoric 80mg Herabiopharm điều trị tăng acid uric máu (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/uloxoric-80mg-herabiopharm-3x10-32464.html,U,3
Thuốc Usolin Plus OPV hỗ trợ điều trị một số bệnh gan mãn tính (6 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/usolin-plus-opv-6x10-37037.html,U,3
"Thuốc Ufur Capsule TTY Biopharm điều trị các loại ung thư, ung thư dạ dày (7 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/ufur-capsule-tty-biopharm-7x10-35407.html,U,3
Thuốc Uruso Tab. 200mg Daewoong điều trị sỏi mật (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/uruso-200mg-1866.html,U,3
Cốm Unikids Zinc 70 DHG tăng cường sức đề kháng (24 gói x 1.5g),https://nhathuoclongchau.com.vn/thuoc/unikids-zinc-70-dhg-24-goi-x-15g-30540.html,U,3
Thuốc Ucolic Tablet 200mg Nexpharm điều trị bệnh đường mật và túi mật (5 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/thuoc-ucolic-tablet-200mg-nexpharm-hop-5x10-37063.html,U,3
Thuốc Urostad 40 Stella điều trị phù phổi cấp (5 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/urostad-40mg-stada-5x10-22606.html,U,3
Thuốc Ubiheal 300 Nam Hà điều trị bệnh thần kinh tiểu đường và bệnh đa dây thần kinh (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/ubiheal-300-nam-ha-3x10-30142.html,U,3
"Thuốc bột Usaralphar 4200 UI PP Pharco điều trị phù nề sau chấn thương, phẫu thuật, bỏng (30 gói)",https://nhathuoclongchau.com.vn/thuoc/usaralphar-4200-ui-pppharco-30-goi-34476.html,U,3
Thuốc Ultibro Breezhaler Novartis điều trị giảm triệu chứng bệnh phổi mạn tính tắc nghẽn (5 vỉ x 6 viên),https://nhathuoclongchau.com.vn/thuoc/ultibro-breezhaler-11050-mcg-15540.html,U,3
Thuốc Uniferon B9 Mediplantex điều trị thiếu máu do thiếu sắt và acid folic (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/uniferon-b9-mediplantex-3x10-vien-bao-duong-22518.html,U,4
"Thuốc Ursobil 300 ABC Farmaceutici điều trị xơ gan mật, làm tan sỏi mật (2 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/ursobil-300-abcfarma-2x10-28630.html,U,4
"Thuốc nhỏ mắt V.Rohto Vitamin hỗ trợ cải thiện tình trạng giảm thị lực, mắt mờ (13ml)",https://nhathuoclongchau.com.vn/thuoc/vrohto-vitamin-1853.html,V,1
"Thuốc Vomina Plus 50mg Medipharco phòng và điều trị triệu chứng buồn nôn, chóng mặt khi say tàu xe (25 vỉ x 4 viên)",https://nhathuoclongchau.com.vn/thuoc/vomina-plus-dimenhydrinate-50mg-medipharco-25x4-34965.html,V,1
"Viên trị ho Tussiday OPC điều trị các chứng ho, đau họng, sổ mũi (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/vien-tri-ho-tussiday-opc-10x10-32730.html,V,1
Thuốc Vitamin C 500mg SPHARM phòng và trị thiếu vitamin C (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/vitamin-c-500-mg-spharm-10-x10.html,V,1
"Viên ngậm ho bổ phế Bảo Thanh không đường dùng giảm các chứng ho do cảm lạnh, nhiễm lạnh (20 vỉ x 5 viên)",https://nhathuoclongchau.com.vn/thuoc/vien-ngam-ho-bo-phe-bao-thanh-khong-duong-20-x5.html,V,1
Viên ngậm Strepsils Soothing mật ong & chanh giảm đau họng (2 vỉ x 12 viên),https://nhathuoclongchau.com.vn/thuoc/strepsils-soothing-honey-lemon-24-vien-1233.html,V,1
Gel bôi Voltaren Emulgel Novartis điều trị giảm đau do chấn thương hoặc thấp khớp (20g),https://nhathuoclongchau.com.vn/thuoc/voltaren-emulgel-20g-1737.html,V,1
Bột pha uống Viartril-S 1500mg Rottapharm giảm triệu chứng thoái hóa khớp nhẹ và trung bình (30 gói),https://nhathuoclongchau.com.vn/thuoc/viartril-s-1795.html,V,1
"Hỗn dịch uống Varogel Shinpoong Deawoo điều trị viêm loét dạ dày, tá tràng (20 gói x 10ml)",https://nhathuoclongchau.com.vn/thuoc/varogel-1837.html,V,1
"Thuốc nhỏ mắt V.Rohto Cool (12ml) điều trị mỏi mắt, đỏ mắt, ngứa mắt",https://nhathuoclongchau.com.vn/thuoc/vrohto-cool-1857.html,V,1
"Thuốc nhỏ mắt Rohto Antibacterial điều trị lẹo mắt, viêm kết mạc, viêm mi mắt (13ml)",https://nhathuoclongchau.com.vn/thuoc/rohto-antibacterial-1858.html,V,1
"Viên ngậm sát trùng Tyrotab Pharmedic điều trị viêm họng, viêm amidan (10 vỉ x 8 viên)",https://nhathuoclongchau.com.vn/thuoc/tyrotab-1896.html,V,1
Viên ngậm Strepsils Original Reckitt Benckiser điều trị đau họng (2 vỉ x 12 viên),https://nhathuoclongchau.com.vn/thuoc/strepsils-original-24-vien-2158.html,V,1
Viên ngậm Strepsils Orange with Vitamin C Reckitt Benckiser điều trị đau họng (2 vỉ x 12 viên),https://nhathuoclongchau.com.vn/thuoc/strepsils-orange-with-vitamin-c-24-vien-2159.html,V,1
Viên ngậm Strepsils Cool Reckitt Benckiser điều trị viêm họng (2 vỉ x 12 viên),https://nhathuoclongchau.com.vn/thuoc/strepsils-cool-24-vien-2162.html,V,1
Thuốc Vitamin A-D HDpharma điều trị tình trạng thiếu Vitamin A và D (5 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/vitamin-a-d-hdpharma-5x10-14826.html,V,1
"Thuốc VG-5 Danapha điều trị hạ men gan, viêm gan (40 viên)",https://nhathuoclongchau.com.vn/thuoc/vg-5-lo-40v-16764.html,V,1
Thuốc Vihacaps 600 Minskintercaps cải thiện triệu chứng bệnh lý gan (5 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/thuoc-vihacaps-600mg-minskintercaps-cai-thien-trieu-chung-benh-ly-gan-50-vien-22805.html,V,1
"Viên ngậm Strepsils Maxpro mật ong & chanh chống viêm, làm giảm đau họng (2 vỉ x 8 viên)",https://nhathuoclongchau.com.vn/thuoc/strepsils-maxpro-2x8-30398.html,V,1
"Viên ngậm ho bổ phế Bảo Thanh trừ ho, hoá đờm (20 vỉ x 5 viên)",https://nhathuoclongchau.com.vn/thuoc/vien-ngam-ho-bo-phe-bao-thanh-20-x5.html,V,1
Thuốc Vitamin E 400IU OPC hỗ trợ điều trị thiếu Vitamin E (4 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/vitamin-e-400-iu-opc-1750.html,V,2
Thuốc Vorifend 500 Stella giảm triệu chứng của thoái hoá khớp gối (6 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/vorifend-stella-6x10-31192.html,V,2
"Thuốc viêm xoang Abipha Cap điều trị viêm xoang, nghẹt mũi, sổ mũi, viêm mũi dị ứng (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/viem-xoang-cap-abipha-3-x10.html,V,2
"Viên khớp Abipha điều trị thấp khớp, viêm khớp, thoái hóa khớp, đau mạn tính các khớp (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/vien-khop-abipha-3-x10.html,V,2
"Viên vai gáy Abipha giảm đau nhức vai gáy, cơ xương khớp, tăng cường lưu thông khí huyết (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/vien-vai-gay-abipha-3-x10.html,V,2
"Thuốc Venrutine Reliv điều trị bệnh trĩ, các chứng xuất huyết dưới da, vết bầm máu (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/venrutine-reliv-3-x10.html,V,2
"Viên ngậm kháng viêm Difflam vị chanh Unique Pharma hỗ trợ điều trị viêm amidan, đau họng (1 vỉ x 8 viên)",https://nhathuoclongchau.com.vn/thuoc/vien-ngam-khang-viem-difflam-vi-chanh-mat-ong-1-x8.html,V,2
"Viên ngậm kháng viêm Difflam vị quả mâm xôi Unique Pharma hỗ trợ điều trị viêm amidan, đau họng (1 vỉ x 8 viên)",https://nhathuoclongchau.com.vn/thuoc/vien-ngam-khang-viem-difflam-vi-qua-mam-xoi-1-x8.html,V,2
Thuốc Vitamin PP 50mg Pharmedic phòng ngừa và điều trị bệnh pellagra (60 viên),https://nhathuoclongchau.com.vn/thuoc/vitamin-pp-50mg-pharmedic-60v-33978.html,V,2
"Thuốc VG-5 Danapha điều trị hạ men gan, viêm gan (4 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/vg-5-40v-ho-tro-dieu-tri-gan-346.html,V,2
"Viên Sáng Mắt Traphaco điều trị mờ mắt, nhức mắt, khô mắt (10 gói x 5g)",https://nhathuoclongchau.com.vn/thuoc/vien-sang-mat-traphaco-431.html,V,2
Viên ngậm Strepsils Throat Irritation & Cough Reckitt Benckiser giúp làm sạch đường thở và kiểm soát ho (2 vỉ x 12 viên),https://nhathuoclongchau.com.vn/thuoc/strepsils-throat-irritation-cough-24-vien-1012.html,V,2
Viên ngậm Strepsils Soothing mật ong & chanh giảm đau họng (50 gói x 2 viên),https://nhathuoclongchau.com.vn/thuoc/vien-ngam-strepsils-honey-and-lemon-50x2-1512.html,V,2
Viên ngậm Strepsils Orange with Vitamin C Reckitt Benckiser điều trị đau họng (50 gói x 2 viên),https://nhathuoclongchau.com.vn/thuoc/strepsils-orange-with-vitamin-c-1513.html,V,2
Thuốc Veinofytol Tilman điều trị suy tĩnh mạch mãn tính nhẹ (4 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/veinofytol-1544.html,V,2
Dung dịch uống Vitarals Pharmedic phòng ngừa và điều chỉnh tình trạng thiếu hụt Vitamin (20ml),https://nhathuoclongchau.com.vn/thuoc/vitarals-20ml-1745.html,V,2
Viên ngậm Vita C Glucose Mekophar bổ sung Vitamin C (46 túi nhôm x 24 viên),https://nhathuoclongchau.com.vn/thuoc/vita-c-glucose-mekophar-24v-hop-46-goi-1772.html,V,2
"Viên ngậm Cagu Traphaco điều trị viêm họng, ho do lạnh, viêm thanh quản (2 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/vien-ngam-cagu-1786.html,V,2
Thuốc Viartril-S 250mg Rottapharm giảm triệu chứng thoái hóa khớp (80 viên),https://nhathuoclongchau.com.vn/thuoc/viartril-s-250-1794.html,V,2
Thuốc Venosan Retard 263.2mg Dr. Willmar Schwabe điều trị viêm tĩnh mạch huyết khối (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/venosan-1816.html,V,2
"Thuốc nhỏ mắt V.Rohto Lycée 13ml điều trị đỏ mắt, ngứa mắt, mỏi mắt",https://nhathuoclongchau.com.vn/thuoc/vrohto-lycee-thuoc-nho-mat-danh-rieng-cho-cac-ban-nu-tuoi-teen-1854.html,V,3
"Viên ngậm sát trùng Tyrotab Pharmedic điều trị viêm họng, viêm amidan (24 viên)",https://nhathuoclongchau.com.vn/thuoc/tyrotab-1897.html,V,3
"Thuốc Vitamin A 5000 IU Mekophar điều trị thiếu Vitamin A, bổ sung cho người bệnh gan (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/vitamin-a-5000iu-10x10-mekophar-14524.html,V,3
Viên ngậm Strepsils Cool Reckitt Benckiser giảm đau họng (50 gói x 2 viên),https://nhathuoclongchau.com.vn/thuoc/strepsils-cool-soothing-and-cooling-100v-16539.html,V,3
"Thuốc Viêm Da Bảo Phương điều trị mụn cóc, lở loét viêm da tiếp xúc giời leo (8ml)",https://nhathuoclongchau.com.vn/thuoc/viem-da-bao-phuong-16756.html,V,3
"Viên phong thấp Fengshi OPC điều trị các chứng đau dây thần kinh liên sườn, đau vai (5 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/fengshi-852mg-5x10-opc-17298.html,V,3
Thuốc V.phonte Vạn Xuân chữa trị phong thấp (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/v-phonte-van-xuan-10x10-19391.html,V,3
"Thuốc Vilanta Pharimexco dịu triệu chứng ợ nóng, ợ chua (20 gói x 10g)",https://nhathuoclongchau.com.vn/thuoc/vilanta-10g-vpc-pharimexco-hop-20-goi-21197.html,V,3
Thuốc Vitamin A-D Hataphar phòng và điều trị thiếu Vitamin A và D (100 viên),https://nhathuoclongchau.com.vn/thuoc/vitamin-a-d-ha-tay-100v-22790.html,V,3
Thuốc Pms-Vitamin E 400IU Imexpharm điều trị tình trạng thiếu vitamin E (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/vitamin-e-400iu-imexpharm-10x10-27841.html,V,3
Thuốc Vitamin Pp 50Mg Traphaco điều trị bệnh Pellagra (6 vỉ x 30 viên),https://nhathuoclongchau.com.vn/thuoc/vitamin-pp-50mg-traphaco-6x30-28545.html,V,3
"Thuốc Vamipas 200mg hỗ trợ điều trị viêm gan, xơ gan, gan nhiễm mỡ (20 vỉ x 5 viên)",https://nhathuoclongchau.com.vn/thuoc/vamipas-200mg-20x5-31322.html,V,3
"Thuốc Victoria 1,5mg Babiophar dùng để tránh thai khẩn cấp, dùng trong vòng 72 giờ sau giao hợp (1 viên)",https://nhathuoclongchau.com.vn/thuoc/victoria-one-step-15mg-ba-dinh-1x1-31766.html,V,3
Thuốc Ventinos 64mcg DHG điều trị và phòng ngừa các dấu hiệu và triệu chứng của viêm mũi dị ứng (10ml),https://nhathuoclongchau.com.vn/thuoc/ventinos-64-mcg-dhg-10-ml.html,V,3
Thuốc V.phonte Vạn Xuân chữa trị phong thấp (40 viên),https://nhathuoclongchau.com.vn/thuoc/v-phonte-vien-uong-dieu-tri-phong-thap-345.html,V,3
Thuốc Vitamin C 500mg Vidipha điều trị bệnh do thiếu Vitamin C (100 viên),https://nhathuoclongchau.com.vn/thuoc/vitamin-c-500mg-1373.html,V,3
Thuốc Vitamin C MKP 500mg Mekophar phòng và điều trị bệnh Scorbut (20 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/vitamin-c-mkp-500mg-1751.html,V,3
"Thuốc Vitamin AD OPC dự phòng, điều trị thiếu Vitamin A và D (4 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/vitamin-ad-1768.html,V,3
"Thuốc Vezyx 5mg Davipharm điều trị viêm mũi dị ứng, mày đay (2 vỉ x 14 viên)",https://nhathuoclongchau.com.vn/thuoc/vezyx-1798.html,V,3
Thuốc Vitamin C 500mg Vidipha hỗ trợ điều trị bệnh Thalassemia (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/vitamin-c-500mg-vidipha-10x10-vien-nang-cung-20137.html,V,3
"Dung dịch uống Vigahom Phương Đông điều trị thiếu máu do thiếu sắt, điều trị dự phòng thiếu sắt (20 ống x 10ml)",https://nhathuoclongchau.com.vn/thuoc/vigahom-phuong-dong-20-ong-x-10ml-dung-dich-uong-30545.html,V,4
"Thuốc Vitamin C 0,10g Vidipha điều trị bệnh thiếu Vitamin C (200 viên)",https://nhathuoclongchau.com.vn/thuoc/vitamin-c-100mg-1756.html,V,4
Viên Sỏi Thận Domesco cải thiện các triệu chứng lâm sàng của sỏi đường tiết niệu (100 viên),https://nhathuoclongchau.com.vn/thuoc/vien-soi-than-domesco-100v-19348.html,V,4
Thuốc Hydrite United điều trị mất nước và chất điện giải trong bệnh tiêu chảy (25 vỉ x 4 viên),https://nhathuoclongchau.com.vn/thuoc/vien-nen-hydrite-united-25x4-20465.html,V,4
Thuốc Vitatrum C 1000mg Reliv ngăn ngừa và điều trị bệnh do thiếu vitamin C (10 viên),https://nhathuoclongchau.com.vn/thuoc/vitatrum-c-1000-mg-reliv-10-v.html,V,4
Thuốc Valsartan-MV 80mg USP điều trị bệnh tăng huyết áp và suy tim (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/valsartan-mv-80mg-us-pharma-3x10-35889.html,V,4
Viên sủi Vitamin C 1000mg OPC điều trị bệnh Scorbut và các chứng chảy máu do thiếu Vitamin C (10 viên),https://nhathuoclongchau.com.vn/thuoc/vitamin-c-1000mg-opc-10v-1514.html,V,4
Thuốc Vitamin C 500mg Khapharco điều trị bệnh Scorbut (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/vitamin-c-500mg-khapharco-10x10-31801.html,V,4
"Thuốc Valsarfast 80mg Krka điều trị cao huyết áp, nhồi máu cơ tim mới phát, suy tim (2 vỉ x 14 viên)",https://nhathuoclongchau.com.vn/thuoc/valsarfast-80-mg-krka-2-x14.html,V,4
"Thuốc bột pha hỗn dịch uống Vigentin 500mg/62,5mg Pharbaco điều trị các chứng nhiễm khuẩn (12 gói x 2g)",https://nhathuoclongchau.com.vn/thuoc/vigentin-500mg625mg-pharbaco-12-goi-x-2g-20201.html,V,4
"Thuốc Vertiko 16 Cadila điều trị chóng mặt, suy giảm thính giác (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/vertiko-16mg-cadila-10x10-31566.html,V,4
"Dung dịch khí dung Vinsalmol 5mg/2.5ml Vinphaco trị triệu chứng hen cấp tính, đợt kịch phát hen (2 vỉ x 5 ống)",https://nhathuoclongchau.com.vn/thuoc/vinsalmol-5-mg-2-5-ml-vinphaco-2-x5-ong.html,V,4
Thuốc Valgesic 10 CT Pharma liệu pháp thay thế tăng sản lượng thận ở trẻ (6 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/valgesic-10-mg-medisun-6-x10.html,V,4
Thuốc Vitamin B1 50mg Mekophar điều trị thiếu Vitamin B (100 viên),https://nhathuoclongchau.com.vn/thuoc/vitamin-b1-50mg-1158.html,V,4
Thuốc tiêm Voltaren 75mg/3ml Novartis điều trị đợt cấp viêm và thoái hóa thấp khớp (1 vỉ x 5 ống x 3ml),https://nhathuoclongchau.com.vn/thuoc/voltaren-75mg3ml-1738.html,V,4
Viên đặt Voltaren 100mg Novartis điều trị viêm và thoái hóa của bệnh thấp khớp (1 vỉ x 5 viên),https://nhathuoclongchau.com.vn/thuoc/voltaren-100mg-1741.html,V,4
Thuốc nhỏ mắt Vigamox Alcon điều trị viêm kết mạc (5ml),https://nhathuoclongchau.com.vn/thuoc/vigamox-1780.html,V,4
Thuốc Verospiron 50mg Gedeon điều trị tăng huyết áp (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/verospiron-50mg-1804.html,V,4
Thuốc Verospiron 25mg Gedeon điều trị ngắn hạn phẫu thuật (1 vỉ x 20 viên),https://nhathuoclongchau.com.vn/thuoc/verospirone-25mg-tables-1805.html,V,4
Hỗn dịch xịt Ventolin Inhaler 100mcg/liều GSK giãn cơ trơn phế quản (200 liều),https://nhathuoclongchau.com.vn/thuoc/hon-dich-xit-ventolin-gsk-ho-tro-gian-co-tron-phe-quan-100mcglieu-1814.html,V,4
Thuốc Vastarel MR Servier điều trị đau thắt ngực (2 vỉ x 30 viên),https://nhathuoclongchau.com.vn/thuoc/vastarel-mr-1822.html,V,5
"Thuốc nhỏ mắt V.Rohto For Kids giảm mỏi mắt, đỏ mát, ngứa mắt (13ml)",https://nhathuoclongchau.com.vn/thuoc/v-rohto-for-kids-thuoc-nho-mat-cho-tre-em-1855.html,V,5
Thuốc tiêm Vitaplex Injection Siu Guan Chemical điều trị thiếu Vitamin nhóm B (500ml),https://nhathuoclongchau.com.vn/thuoc/vitaplex-injection-500ml-siu-guan-chemical-18965.html,V,5
Thuốc tiêm Vitamin C Kabi 500mg/5ml phòng và điều trị bệnh Scorbut (1 vỉ x 6 ống ),https://nhathuoclongchau.com.vn/thuoc/vitamin-c-kabi-bidiphar-500mg5ml-6-ong-20018.html,V,5
Thuốc Valiera 2mg Abbott điều trị chứng rối loạn vận mạch (1 vỉ x 30 viên),https://nhathuoclongchau.com.vn/thuoc/valiera-2mg-abbott-1x30-20280.html,V,5
Thuốc Vastec DHG điều trị đau thắt ngực ổn định (2 vỉ x 30 viên),https://nhathuoclongchau.com.vn/thuoc/vastec-20mg-dhg-2x30-22129.html,V,5
Thuốc Viacoram 3.5mg/2.5mg Servier điều trị tăng huyết áp vô căn (30 viên),https://nhathuoclongchau.com.vn/thuoc/viacoram-35mg25mg-servier-30v-22281.html,V,5
Thuốc Viacoram 7mg/5mg Servier điều trị tăng huyết áp vô căn (30 viên),https://nhathuoclongchau.com.vn/thuoc/viacoram-7mg5mg-servier-30v-28897.html,V,5
Gel niêm mạc miệng họng Vadikddy 10g Merap Gel điều trị nấm candida,https://nhathuoclongchau.com.vn/thuoc/vadikiddy-merap-gel-10-g.html,V,5
Thuốc Vastarel OD 80mg Servier điều trị đau thắt ngực ổn định (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/vastarel-od-80-mg-servier-3-x10-1.html,V,5
"Thuốc Vemlidy 25mg Gilead điều trị bệnh nhiễm virus, viêm gan siêu vi B (30 viên)",https://nhathuoclongchau.com.vn/thuoc/vemlidy-30-vien-menarini-34121.html,V,5
Thuốc Voltaren SR 75mg Novartis điều trị viêm và thoái hóa của bệnh thấp khớp (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/voltaren-75mg5ml-1739.html,V,5
Thuốc Vocfor 4mg Medisun điều trị đau sau phẫu thuật (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/vocfor-1742.html,V,5
Thuốc Vitamin PP 500mg Mekophar điều trị bệnh pellagra (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/vitamin-pp-500mg-1746.html,V,5
Thuốc Vitamin B1 250mg Mekophar điều trị tình trạng thiếu Vitamin B (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/vitamin-b1-250mg-1765.html,V,5
Thuốc nhỏ mắt Vigadexa Alcon điều trị các chứng nhiễm khuẩn ở mắt (5ml),https://nhathuoclongchau.com.vn/thuoc/vigadexa-1781.html,V,5
Thuốc Viagra 50mg Viatris điều trị rối loạn cương dương (1 vỉ x 4 viên),https://nhathuoclongchau.com.vn/thuoc/viagra-50mg-1796.html,V,5
Thuốc Vaspycar MR 35mg Pymepharco điều trị chứng đau thắt ngực ổn định (2 vỉ x 30 viên),https://nhathuoclongchau.com.vn/thuoc/vastarel-mr-35mg-1824.html,V,5
Thuốc Viagra 50mg Viatris điều trị rối loạn cương dương (1 vỉ x 1 viên),https://nhathuoclongchau.com.vn/thuoc/viagra-1x1-pfizer-18092.html,V,5
Gel Vertucid Yash Medicare điều trị mụn trứng cá nhẹ đến vừa (15g),https://nhathuoclongchau.com.vn/thuoc/vertucid-gel-yash-15g-19355.html,V,5
Thuốc Viagra 100mg Viatris điều trị rối loạn cương dương (1 vỉ x 1 viên),https://nhathuoclongchau.com.vn/thuoc/viagra-100mg-pfizer-1x1-19983.html,V,6
